Source,Target,Source_Clean,Target_Clean,is_inst_self_cite,source_raw_id,target_raw_id,source_id,target_id,edge_key,edge_id,alignment_status,section,sentiment,relevance,confidence,q_ij,scoring_backend,has_llm_score,q_source,shared_authors_count,is_author_self_cite,rho_ij,team_collab_count,shared_institutions_count,rho_extended,delta_t,tau_ij,w_semantic,w_semantic_temporal,w_semantic_relation,w_full_v2,w_extended_v2
https://openalex.org/W3084177365,https://openalex.org/W2790400697,W3084177365,W2790400697,False,https://openalex.org/W3084177365,https://openalex.org/W2790400697,W3084177365,W2790400697,W3084177365->W2790400697,W3084177365->W2790400697,high_confidence,Introduction,0.5,0.6,0.9,0.108,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.108,0.07714285714285714,0.108,0.07714285714285714,0.07714285714285714
https://openalex.org/W3084177365,https://openalex.org/W2974598553,W3084177365,W2974598553,False,https://openalex.org/W3084177365,https://openalex.org/W2974598553,W3084177365,W2974598553,W3084177365->W2974598553,W3084177365->W2974598553,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.3,0.25,0.3,0.25,0.25
https://openalex.org/W3121615946,https://openalex.org/W2790400697,W3121615946,W2790400697,False,https://openalex.org/W3121615946,https://openalex.org/W2790400697,W3121615946,W2790400697,W3121615946->W2790400697,W3121615946->W2790400697,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.3,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427
https://openalex.org/W2790400697,https://openalex.org/W2765365501,W2790400697,W2765365501,False,https://openalex.org/W2790400697,https://openalex.org/W2765365501,W2790400697,W2765365501,W2790400697->W2765365501,W2790400697->W2765365501,high_confidence,Methodology,0.5,0.7,0.8,0.3674999999999999,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.3674999999999999,0.3062499999999999,0.3674999999999999,0.3062499999999999,0.3062499999999999
https://openalex.org/W3040491562,https://openalex.org/W2533772775,W3040491562,W2533772775,False,https://openalex.org/W3040491562,https://openalex.org/W2533772775,W3040491562,W2533772775,W3040491562->W2533772775,W3040491562->W2533772775,high_confidence,Methodology,0.5,0.7,0.9,0.3674999999999999,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.3674999999999999,0.2041666666666666,0.3674999999999999,0.2041666666666666,0.2041666666666666
https://openalex.org/W2790400697,https://openalex.org/W2743929098,W2790400697,W2743929098,False,https://openalex.org/W2790400697,https://openalex.org/W2743929098,W2790400697,W2743929098,W2790400697->W2743929098,W2790400697->W2743929098,high_confidence,Methodology,0.5,0.6,0.8,0.27,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.27,0.22500000000000003,0.27,0.22500000000000003,0.22500000000000003
https://openalex.org/W3002742063,https://openalex.org/W2289113545,W3002742063,W2289113545,False,https://openalex.org/W3002742063,https://openalex.org/W2289113545,W3002742063,W2289113545,W3002742063->W2289113545,W3002742063->W2289113545,high_confidence,Introduction,0.5,0.6,0.9,0.108,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.108,0.060000000000000005,0.108,0.060000000000000005,0.060000000000000005
https://openalex.org/W2974598553,https://openalex.org/W3123243120,W2974598553,W3123243120,True,https://openalex.org/W2974598553,https://openalex.org/W3123243120,W2974598553,W3123243120,W2974598553->W3123243120,W2974598553->W3123243120,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,1,0.5,0,1.0,0.3,0.3,0.3,0.3,0.15
https://openalex.org/W3089176333,https://openalex.org/W2293940046,W3089176333,W2293940046,False,https://openalex.org/W3089176333,https://openalex.org/W2293940046,W3089176333,W2293940046,W3089176333->W2293940046,W3089176333->W2293940046,high_confidence,Introduction,0.5,0.6,0.9,0.108,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,5,0.5,0.108,0.054,0.108,0.054,0.054
https://openalex.org/W3089176333,https://openalex.org/W2612128091,W3089176333,W2612128091,False,https://openalex.org/W3089176333,https://openalex.org/W2612128091,W3089176333,W2612128091,W3089176333->W2612128091,W3089176333->W2612128091,high_confidence,Methodology,0.5,0.6,0.8,0.27,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,3,0.625,0.27,0.16875,0.27,0.16875,0.16875
https://openalex.org/W3089176333,https://openalex.org/W2743929098,W3089176333,W2743929098,False,https://openalex.org/W3089176333,https://openalex.org/W2743929098,W3089176333,W2743929098,W3089176333->W2743929098,W3089176333->W2743929098,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W3089176333,https://openalex.org/W2920282816,W3089176333,W2920282816,False,https://openalex.org/W3089176333,https://openalex.org/W2920282816,W3089176333,W2920282816,W3089176333->W2920282816,W3089176333->W2920282816,high_confidence,Introduction,0.0,0.3,0.8,0.018,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.018,0.015,0.018,0.015,0.015
https://openalex.org/W4226382147,https://openalex.org/W2045522464,W4226382147,W2045522464,False,https://openalex.org/W4226382147,https://openalex.org/W2045522464,W4226382147,W2045522464,W4226382147->W2045522464,W4226382147->W2045522464,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,1,0.5,7,0.4166666666666667,0.3,0.125,0.3,0.125,0.0625
https://openalex.org/W2533772775,https://openalex.org/W2168402580,W2533772775,W2168402580,False,https://openalex.org/W2533772775,https://openalex.org/W2168402580,W2533772775,W2168402580,W2533772775->W2168402580,W2533772775->W2168402580,high_confidence,Methodology,0.7,0.6,0.7,0.306,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.306,0.17,0.306,0.17,0.17
https://openalex.org/W2996741051,https://openalex.org/W2010653253,W2996741051,W2010653253,False,https://openalex.org/W2996741051,https://openalex.org/W2010653253,W2996741051,W2010653253,W2996741051->W2010653253,W2996741051->W2010653253,high_confidence,Introduction,0.5,0.7,0.9,0.147,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.147,0.06681818181818182,0.147,0.06681818181818182,0.06681818181818182
https://openalex.org/W3186955607,https://openalex.org/W2018362551,W3186955607,W2018362551,False,https://openalex.org/W3186955607,https://openalex.org/W2018362551,W3186955607,W2018362551,W3186955607->W2018362551,W3186955607->W2018362551,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.3,0.13636363636363635,0.3,0.13636363636363635,0.13636363636363635
https://openalex.org/W2473283431,https://openalex.org/W1841962286,W2473283431,W1841962286,False,https://openalex.org/W2473283431,https://openalex.org/W1841962286,W2473283431,W1841962286,W2473283431->W1841962286,W2473283431->W1841962286,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W2473283431,https://openalex.org/W2180742472,W2473283431,W2180742472,False,https://openalex.org/W2473283431,https://openalex.org/W2180742472,W2473283431,W2180742472,W2473283431->W2180742472,W2473283431->W2180742472,high_confidence,Methodology,0.5,0.7,0.9,0.3674999999999999,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.3674999999999999,0.3062499999999999,0.3674999999999999,0.3062499999999999,0.3062499999999999
https://openalex.org/W2473283431,https://openalex.org/W2289113545,W2473283431,W2289113545,True,https://openalex.org/W2473283431,https://openalex.org/W2289113545,W2473283431,W2289113545,W2473283431->W2289113545,W2473283431->W2289113545,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,6,True,0.14285714285714285,24,3,0.029411764705882353,0,1.0,0.3,0.3,0.04285714285714285,0.04285714285714285,0.008823529411764706
https://openalex.org/W2790400697,https://openalex.org/W2168402580,W2790400697,W2168402580,False,https://openalex.org/W2790400697,https://openalex.org/W2168402580,W2790400697,W2168402580,W2790400697->W2168402580,W2790400697->W2168402580,high_confidence,Introduction,0.5,0.3,0.8,0.027,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.027,0.012272727272727272,0.027,0.012272727272727272,0.012272727272727272
https://openalex.org/W2790400697,https://openalex.org/W2289113545,W2790400697,W2289113545,False,https://openalex.org/W2790400697,https://openalex.org/W2289113545,W2790400697,W2289113545,W2790400697->W2289113545,W2790400697->W2289113545,high_confidence,Discussion,0.6,0.5,0.9,0.1399999999999999,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.1399999999999999,0.09999999999999994,0.1399999999999999,0.09999999999999994,0.09999999999999994
https://openalex.org/W2790400697,https://openalex.org/W2293940046,W2790400697,W2293940046,False,https://openalex.org/W2790400697,https://openalex.org/W2293940046,W2790400697,W2293940046,W2790400697->W2293940046,W2790400697->W2293940046,high_confidence,Methodology,0.3,0.6,0.8,0.2339999999999999,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,3,0.625,0.2339999999999999,0.14624999999999994,0.2339999999999999,0.14624999999999994,0.14624999999999994
https://openalex.org/W2790400697,https://openalex.org/W2473283431,W2790400697,W2473283431,False,https://openalex.org/W2790400697,https://openalex.org/W2473283431,W2790400697,W2473283431,W2790400697->W2473283431,W2790400697->W2473283431,high_confidence,Methodology,0.5,0.6,0.9,0.27,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.27,0.19285714285714287,0.27,0.19285714285714287,0.19285714285714287
https://openalex.org/W2790400697,https://openalex.org/W2533772775,W2790400697,W2533772775,False,https://openalex.org/W2790400697,https://openalex.org/W2533772775,W2790400697,W2533772775,W2790400697->W2533772775,W2790400697->W2533772775,high_confidence,Introduction,0.0,0.2,0.9,0.008,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.008,0.005714285714285714,0.008,0.005714285714285714,0.005714285714285714
https://openalex.org/W2790400697,https://openalex.org/W2734426755,W2790400697,W2734426755,False,https://openalex.org/W2790400697,https://openalex.org/W2734426755,W2790400697,W2734426755,W2790400697->W2734426755,W2790400697->W2734426755,high_confidence,Result,0.3,0.6,0.7,0.2339999999999999,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.2339999999999999,0.19499999999999992,0.2339999999999999,0.19499999999999992,0.19499999999999992
https://openalex.org/W4226305897,https://openalex.org/W2533772775,W4226305897,W2533772775,False,https://openalex.org/W4226305897,https://openalex.org/W2533772775,W4226305897,W2533772775,W4226305897->W2533772775,W4226305897->W2533772775,grouped,Result,0.5,0.7,0.9,0.3674999999999999,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,5,0.5,0.3674999999999999,0.18374999999999994,0.3674999999999999,0.18374999999999994,0.18374999999999994
https://openalex.org/W3008256197,https://openalex.org/W2974598553,W3008256197,W2974598553,True,https://openalex.org/W3008256197,https://openalex.org/W2974598553,W3008256197,W2974598553,W3008256197->W2974598553,W3008256197->W2974598553,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,2,0.3333333333333333,1,0.8333333333333334,0.3,0.25,0.3,0.25,0.08333333333333333
https://openalex.org/W2010653253,https://openalex.org/W2097281067,W2010653253,W2097281067,True,https://openalex.org/W2010653253,https://openalex.org/W2097281067,W2010653253,W2097281067,W2010653253->W2097281067,W2010653253->W2097281067,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,4,True,0.2,12,1,0.05555555555555555,1,0.8333333333333334,0.3,0.25,0.06,0.05,0.013888888888888888
https://openalex.org/W3021125948,https://openalex.org/W2010653253,W3021125948,W2010653253,False,https://openalex.org/W3021125948,https://openalex.org/W2010653253,W3021125948,W2010653253,W3021125948->W2010653253,W3021125948->W2010653253,high_confidence,Methodology,0.5,0.3,0.9,0.0675,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,7,0.4166666666666667,0.0675,0.028125000000000004,0.0675,0.028125000000000004,0.028125000000000004
https://openalex.org/W4226305897,https://openalex.org/W2018362551,W4226305897,W2018362551,False,https://openalex.org/W4226305897,https://openalex.org/W2018362551,W4226305897,W2018362551,W4226305897->W2018362551,W4226305897->W2018362551,range,Result,0.0,0.5,0.8,0.125,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.125,0.056818181818181816,0.125,0.056818181818181816,0.056818181818181816
https://openalex.org/W2942073230,https://openalex.org/W2289113545,W2942073230,W2289113545,False,https://openalex.org/W2942073230,https://openalex.org/W2289113545,W2942073230,W2289113545,W2942073230->W2289113545,W2942073230->W2289113545,high_confidence,Methodology,0.5,0.6,0.8,0.27,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,3,0.625,0.27,0.16875,0.27,0.16875,0.16875
https://openalex.org/W2942073230,https://openalex.org/W2293940046,W2942073230,W2293940046,False,https://openalex.org/W2942073230,https://openalex.org/W2293940046,W2942073230,W2293940046,W2942073230->W2293940046,W2942073230->W2293940046,high_confidence,Methodology,0.5,0.6,0.9,0.27,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.27,0.15000000000000002,0.27,0.15000000000000002,0.15000000000000002
https://openalex.org/W2942073230,https://openalex.org/W2533772775,W2942073230,W2533772775,False,https://openalex.org/W2942073230,https://openalex.org/W2533772775,W2942073230,W2533772775,W2942073230->W2533772775,W2942073230->W2533772775,high_confidence,Introduction,0.0,0.2,0.8,0.008,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,3,0.625,0.008,0.005,0.008,0.005,0.005
https://openalex.org/W2942073230,https://openalex.org/W2743929098,W2942073230,W2743929098,False,https://openalex.org/W2942073230,https://openalex.org/W2743929098,W2942073230,W2743929098,W2942073230->W2743929098,W2942073230->W2743929098,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.3,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427
https://openalex.org/W2942073230,https://openalex.org/W2765365501,W2942073230,W2765365501,False,https://openalex.org/W2942073230,https://openalex.org/W2765365501,W2942073230,W2765365501,W2942073230->W2765365501,W2942073230->W2765365501,grouped,Methodology,0.5,0.4,0.8,0.12,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.12,0.08571428571428572,0.12,0.08571428571428572,0.08571428571428572
https://openalex.org/W2921968831,https://openalex.org/W2759182208,W2921968831,W2759182208,False,https://openalex.org/W2921968831,https://openalex.org/W2759182208,W2921968831,W2759182208,W2921968831->W2759182208,W2921968831->W2759182208,high_confidence,Methodology,0.5,0.7,0.9,0.3674999999999999,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.3674999999999999,0.2624999999999999,0.3674999999999999,0.2624999999999999,0.2624999999999999
https://openalex.org/W2921968831,https://openalex.org/W2533772775,W2921968831,W2533772775,False,https://openalex.org/W2921968831,https://openalex.org/W2533772775,W2921968831,W2533772775,W2921968831->W2533772775,W2921968831->W2533772775,high_confidence,Methodology,0.5,0.7,0.9,0.3674999999999999,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,3,0.625,0.3674999999999999,0.22968749999999993,0.3674999999999999,0.22968749999999993,0.22968749999999993
https://openalex.org/W2954543879,https://openalex.org/W2180742472,W2954543879,W2180742472,False,https://openalex.org/W2954543879,https://openalex.org/W2180742472,W2954543879,W2180742472,W2954543879->W2180742472,W2954543879->W2180742472,ambiguous,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.3,0.16666666666666666,0.3,0.16666666666666666,0.16666666666666666
https://openalex.org/W2921968831,https://openalex.org/W1841962286,W2921968831,W1841962286,False,https://openalex.org/W2921968831,https://openalex.org/W1841962286,W2921968831,W1841962286,W2921968831->W1841962286,W2921968831->W1841962286,high_confidence,Introduction,0.4,0.6,0.9,0.1007999999999999,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.1007999999999999,0.04581818181818177,0.1007999999999999,0.04581818181818177,0.04581818181818177
https://openalex.org/W3096125752,https://openalex.org/W2974598553,W3096125752,W2974598553,True,https://openalex.org/W3096125752,https://openalex.org/W2974598553,W3096125752,W2974598553,W3096125752->W2974598553,W3096125752->W2974598553,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,1,0.5,1,0.8333333333333334,0.3,0.25,0.3,0.25,0.125
https://openalex.org/W2310916783,https://openalex.org/W2168402580,W2310916783,W2168402580,False,https://openalex.org/W2310916783,https://openalex.org/W2168402580,W2310916783,W2168402580,W2310916783->W2168402580,W2310916783->W2168402580,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,5,0.5,0.3,0.15,0.3,0.15,0.15
https://openalex.org/W3127298136,https://openalex.org/W3123243120,W3127298136,W3123243120,True,https://openalex.org/W3127298136,https://openalex.org/W3123243120,W3127298136,W3123243120,W3127298136->W3123243120,W3127298136->W3123243120,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,1,0.5,2,0.7142857142857143,0.3,0.21428571428571427,0.3,0.21428571428571427,0.10714285714285714
https://openalex.org/W3127298136,https://openalex.org/W3124517880,W3127298136,W3124517880,False,https://openalex.org/W3127298136,https://openalex.org/W3124517880,W3127298136,W3124517880,W3127298136->W3124517880,W3127298136->W3124517880,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,12,0.29411764705882354,0.3,0.08823529411764706,0.3,0.08823529411764706,0.08823529411764706
https://openalex.org/W2743929098,https://openalex.org/W2293940046,W2743929098,W2293940046,False,https://openalex.org/W2743929098,https://openalex.org/W2293940046,W2743929098,W2293940046,W2743929098->W2293940046,W2743929098->W2293940046,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.3,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427
https://openalex.org/W2920282816,https://openalex.org/W2612128091,W2920282816,W2612128091,False,https://openalex.org/W2920282816,https://openalex.org/W2612128091,W2920282816,W2612128091,W2920282816->W2612128091,W2920282816->W2612128091,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.3,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427
https://openalex.org/W2906578628,https://openalex.org/W2473283431,W2906578628,W2473283431,False,https://openalex.org/W2906578628,https://openalex.org/W2473283431,W2906578628,W2473283431,W2906578628->W2473283431,W2906578628->W2473283431,high_confidence,Discussion,0.4,0.7,0.8,0.2400999999999999,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.2400999999999999,0.17149999999999993,0.2400999999999999,0.17149999999999993,0.17149999999999993
https://openalex.org/W2921968831,https://openalex.org/W2790400697,W2921968831,W2790400697,False,https://openalex.org/W2921968831,https://openalex.org/W2790400697,W2921968831,W2790400697,W2921968831->W2790400697,W2921968831->W2790400697,high_confidence,Introduction,0.0,0.5,0.9,0.05,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.05,0.04166666666666667,0.05,0.04166666666666667,0.04166666666666667
https://openalex.org/W4322604225,https://openalex.org/W2910976764,W4322604225,W2910976764,False,https://openalex.org/W4322604225,https://openalex.org/W2910976764,W4322604225,W2910976764,W4322604225->W2910976764,W4322604225->W2910976764,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W4319769514,https://openalex.org/W2293940046,W4319769514,W2293940046,False,https://openalex.org/W4319769514,https://openalex.org/W2293940046,W4319769514,W2293940046,W4319769514->W2293940046,W4319769514->W2293940046,high_confidence,Methodology,0.5,0.6,0.9,0.27,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,8,0.38461538461538464,0.27,0.10384615384615385,0.27,0.10384615384615385,0.10384615384615385
https://openalex.org/W2920282816,https://openalex.org/W2920282816,W2920282816,W2920282816,True,https://openalex.org/W2920282816,https://openalex.org/W2920282816,W2920282816,W2920282816,W2920282816->W2920282816,W2920282816->W2920282816,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,3,True,0.25,3,1,0.125,0,1.0,0.3,0.3,0.075,0.075,0.0375
https://openalex.org/W2097281067,https://openalex.org/W2097281067,W2097281067,W2097281067,True,https://openalex.org/W2097281067,https://openalex.org/W2097281067,W2097281067,W2097281067,W2097281067->W2097281067,W2097281067->W2097281067,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,5,True,0.16666666666666666,15,2,0.043478260869565216,0,1.0,0.3,0.3,0.049999999999999996,0.049999999999999996,0.013043478260869565
https://openalex.org/W2993467838,https://openalex.org/W2790400697,W2993467838,W2790400697,False,https://openalex.org/W2993467838,https://openalex.org/W2790400697,W2993467838,W2790400697,W2993467838->W2790400697,W2993467838->W2790400697,high_confidence,Introduction,0.6,0.7,0.9,0.1568,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.1568,0.13066666666666668,0.1568,0.13066666666666668,0.13066666666666668
https://openalex.org/W4281293246,https://openalex.org/W2018362551,W4281293246,W2018362551,False,https://openalex.org/W4281293246,https://openalex.org/W2018362551,W4281293246,W2018362551,W4281293246->W2018362551,W4281293246->W2018362551,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,7,0.4166666666666667,0.3,0.125,0.3,0.125,0.125
https://openalex.org/W2920282816,https://openalex.org/W2168402580,W2920282816,W2168402580,False,https://openalex.org/W2920282816,https://openalex.org/W2168402580,W2920282816,W2168402580,W2920282816->W2168402580,W2920282816->W2168402580,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,7,0.4166666666666667,0.3,0.125,0.3,0.125,0.125
https://openalex.org/W4281293246,https://openalex.org/W2920282816,W4281293246,W2920282816,False,https://openalex.org/W4281293246,https://openalex.org/W2920282816,W4281293246,W2920282816,W4281293246->W2920282816,W4281293246->W2920282816,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W2950902070,https://openalex.org/W2010653253,W2950902070,W2010653253,True,https://openalex.org/W2950902070,https://openalex.org/W2010653253,W2950902070,W2010653253,W2950902070->W2010653253,W2950902070->W2010653253,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,4,True,0.2,8,1,0.07142857142857142,0,1.0,0.3,0.3,0.06,0.06,0.021428571428571425
https://openalex.org/W2950902070,https://openalex.org/W2097281067,W2950902070,W2097281067,True,https://openalex.org/W2950902070,https://openalex.org/W2097281067,W2950902070,W2097281067,W2950902070->W2097281067,W2950902070->W2097281067,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,4,True,0.2,12,1,0.05555555555555555,0,1.0,0.3,0.3,0.06,0.06,0.016666666666666666
https://openalex.org/W4289544372,https://openalex.org/W2018362551,W4289544372,W2018362551,False,https://openalex.org/W4289544372,https://openalex.org/W2018362551,W4289544372,W2018362551,W4289544372->W2018362551,W4289544372->W2018362551,ambiguous,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,7,0.4166666666666667,0.3,0.125,0.3,0.125,0.125
https://openalex.org/W4289544372,https://openalex.org/W2974598553,W4289544372,W2974598553,False,https://openalex.org/W4289544372,https://openalex.org/W2974598553,W4289544372,W2974598553,W4289544372->W2974598553,W4289544372->W2974598553,ambiguous,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W4289544372,https://openalex.org/W3123243120,W4289544372,W3123243120,False,https://openalex.org/W4289544372,https://openalex.org/W3123243120,W4289544372,W3123243120,W4289544372->W3123243120,W4289544372->W3123243120,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W3021370403,https://openalex.org/W2790400697,W3021370403,W2790400697,False,https://openalex.org/W3021370403,https://openalex.org/W2790400697,W3021370403,W2790400697,W3021370403->W2790400697,W3021370403->W2790400697,high_confidence,Introduction,0.5,0.4,0.9,0.048,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.048,0.03428571428571429,0.048,0.03428571428571429,0.03428571428571429
https://openalex.org/W4284704402,https://openalex.org/W3215634159,W4284704402,W3215634159,True,https://openalex.org/W4284704402,https://openalex.org/W3215634159,W4284704402,W3215634159,W4284704402->W3215634159,W4284704402->W3215634159,high_confidence,Other,0.5,0.4,0.7,0.024,deepseek:deepseek-chat,True,target_aligned_llm,3,True,0.25,30,1,0.02857142857142857,1,0.8333333333333334,0.024,0.02,0.006,0.005,0.0005714285714285715
https://openalex.org/W4319769514,https://openalex.org/W3084177365,W4319769514,W3084177365,False,https://openalex.org/W4319769514,https://openalex.org/W3084177365,W4319769514,W3084177365,W4319769514->W3084177365,W4319769514->W3084177365,high_confidence,Introduction,0.3,0.3,0.8,0.0234,deepseek:deepseek-chat,True,target_aligned_llm,0,False,1.0,0,1,0.5,3,0.625,0.0234,0.014625,0.0234,0.014625,0.0073125
https://openalex.org/W4390728454,https://openalex.org/W2790400697,W4390728454,W2790400697,False,https://openalex.org/W4390728454,https://openalex.org/W2790400697,W4390728454,W2790400697,W4390728454->W2790400697,W4390728454->W2790400697,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.3,0.13636363636363635,0.3,0.13636363636363635,0.13636363636363635
https://openalex.org/W2954543879,https://openalex.org/W2045522464,W2954543879,W2045522464,False,https://openalex.org/W2954543879,https://openalex.org/W2045522464,W2954543879,W2045522464,W2954543879->W2045522464,W2954543879->W2045522464,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.3,0.16666666666666666,0.3,0.16666666666666666,0.16666666666666666
https://openalex.org/W2612128091,https://openalex.org/W2168402580,W2612128091,W2168402580,False,https://openalex.org/W2612128091,https://openalex.org/W2168402580,W2612128091,W2168402580,W2612128091->W2168402580,W2612128091->W2168402580,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,1,True,0.5,4,0,0.16666666666666666,5,0.5,0.3,0.15,0.15,0.075,0.024999999999999998
