Source,Target,Source_Clean,Target_Clean,is_inst_self_cite,source_raw_id,target_raw_id,source_id,target_id,edge_key,edge_id,alignment_status,section,sentiment,relevance,confidence,q_ij,scoring_backend,has_llm_score,q_source,shared_authors_count,is_author_self_cite,rho_ij,team_collab_count,shared_institutions_count,rho_extended,delta_t,tau_ij,w_semantic,w_semantic_temporal,w_semantic_relation,w_full_v2,w_extended_v2
https://openalex.org/W3084177365,https://openalex.org/W2765365501,W3084177365,W2765365501,False,https://openalex.org/W3084177365,https://openalex.org/W2765365501,W3084177365,W2765365501,W3084177365->W2765365501,W3084177365->W2765365501,high_confidence,Methodology,0.35,0.87,0.86,0.5109075000000001,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,3,0.625,0.5109075000000001,0.31931718750000004,0.5109075000000001,0.31931718750000004,0.31931718750000004
https://openalex.org/W3084177365,https://openalex.org/W2790400697,W3084177365,W2790400697,False,https://openalex.org/W3084177365,https://openalex.org/W2790400697,W3084177365,W2790400697,W3084177365->W2790400697,W3084177365->W2790400697,high_confidence,Methodology,0.35,0.87,0.86,0.5109075000000001,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.5109075000000001,0.36493392857142865,0.5109075000000001,0.36493392857142865,0.36493392857142865
https://openalex.org/W3084177365,https://openalex.org/W2974598553,W3084177365,W2974598553,False,https://openalex.org/W3084177365,https://openalex.org/W2974598553,W3084177365,W2974598553,W3084177365->W2974598553,W3084177365->W2974598553,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.3,0.25,0.3,0.25,0.25
https://openalex.org/W3121615946,https://openalex.org/W2790400697,W3121615946,W2790400697,False,https://openalex.org/W3121615946,https://openalex.org/W2790400697,W3121615946,W2790400697,W3121615946->W2790400697,W3121615946->W2790400697,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.3,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427
https://openalex.org/W2790400697,https://openalex.org/W2765365501,W2790400697,W2765365501,False,https://openalex.org/W2790400697,https://openalex.org/W2765365501,W2790400697,W2765365501,W2790400697->W2765365501,W2790400697->W2765365501,high_confidence,Methodology,0.35,0.8999999999999999,0.82,0.54675,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.54675,0.455625,0.54675,0.455625,0.455625
https://openalex.org/W3040491562,https://openalex.org/W2533772775,W3040491562,W2533772775,False,https://openalex.org/W3040491562,https://openalex.org/W2533772775,W3040491562,W2533772775,W3040491562->W2533772775,W3040491562->W2533772775,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.3,0.16666666666666666,0.3,0.16666666666666666,0.16666666666666666
https://openalex.org/W2790400697,https://openalex.org/W2743929098,W2790400697,W2743929098,False,https://openalex.org/W2790400697,https://openalex.org/W2743929098,W2790400697,W2743929098,W2790400697->W2743929098,W2790400697->W2743929098,high_confidence,Methodology,0.35,0.8999999999999999,0.82,0.54675,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.54675,0.455625,0.54675,0.455625,0.455625
https://openalex.org/W3002742063,https://openalex.org/W2289113545,W3002742063,W2289113545,False,https://openalex.org/W3002742063,https://openalex.org/W2289113545,W3002742063,W2289113545,W3002742063->W2289113545,W3002742063->W2289113545,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.3,0.16666666666666666,0.3,0.16666666666666666,0.16666666666666666
https://openalex.org/W2974598553,https://openalex.org/W3123243120,W2974598553,W3123243120,True,https://openalex.org/W2974598553,https://openalex.org/W3123243120,W2974598553,W3123243120,W2974598553->W3123243120,W2974598553->W3123243120,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,1,0.5,0,1.0,0.3,0.3,0.3,0.3,0.15
https://openalex.org/W3089176333,https://openalex.org/W2293940046,W3089176333,W2293940046,False,https://openalex.org/W3089176333,https://openalex.org/W2293940046,W3089176333,W2293940046,W3089176333->W2293940046,W3089176333->W2293940046,high_confidence,Methodology,-0.45,0.95,0.86,0.009025,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,5,0.5,0.009025,0.0045125,0.009025,0.0045125,0.0045125
https://openalex.org/W3089176333,https://openalex.org/W2612128091,W3089176333,W2612128091,False,https://openalex.org/W3089176333,https://openalex.org/W2612128091,W3089176333,W2612128091,W3089176333->W2612128091,W3089176333->W2612128091,high_confidence,Result,0.35,0.81,0.86,0.4428675000000001,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,3,0.625,0.4428675000000001,0.27679218750000006,0.4428675000000001,0.27679218750000006,0.27679218750000006
https://openalex.org/W3089176333,https://openalex.org/W2743929098,W3089176333,W2743929098,False,https://openalex.org/W3089176333,https://openalex.org/W2743929098,W3089176333,W2743929098,W3089176333->W2743929098,W3089176333->W2743929098,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W3089176333,https://openalex.org/W2920282816,W3089176333,W2920282816,False,https://openalex.org/W3089176333,https://openalex.org/W2920282816,W3089176333,W2920282816,W3089176333->W2920282816,W3089176333->W2920282816,high_confidence,Methodology,-0.45,0.82,0.82,0.0067239999999999,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.0067239999999999,0.00560333333333325,0.0067239999999999,0.00560333333333325,0.00560333333333325
https://openalex.org/W4226382147,https://openalex.org/W2045522464,W4226382147,W2045522464,False,https://openalex.org/W4226382147,https://openalex.org/W2045522464,W4226382147,W2045522464,W4226382147->W2045522464,W4226382147->W2045522464,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,1,0.5,7,0.4166666666666667,0.3,0.125,0.3,0.125,0.0625
https://openalex.org/W2533772775,https://openalex.org/W2168402580,W2533772775,W2168402580,False,https://openalex.org/W2533772775,https://openalex.org/W2168402580,W2533772775,W2168402580,W2533772775->W2168402580,W2533772775->W2168402580,high_confidence,Methodology,0.35,0.82,0.82,0.4538699999999999,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.4538699999999999,0.25214999999999993,0.4538699999999999,0.25214999999999993,0.25214999999999993
https://openalex.org/W2996741051,https://openalex.org/W2010653253,W2996741051,W2010653253,False,https://openalex.org/W2996741051,https://openalex.org/W2010653253,W2996741051,W2010653253,W2996741051->W2010653253,W2996741051->W2010653253,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.3,0.13636363636363635,0.3,0.13636363636363635,0.13636363636363635
https://openalex.org/W3186955607,https://openalex.org/W2018362551,W3186955607,W2018362551,False,https://openalex.org/W3186955607,https://openalex.org/W2018362551,W3186955607,W2018362551,W3186955607->W2018362551,W3186955607->W2018362551,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.3,0.13636363636363635,0.3,0.13636363636363635,0.13636363636363635
https://openalex.org/W2473283431,https://openalex.org/W1841962286,W2473283431,W1841962286,False,https://openalex.org/W2473283431,https://openalex.org/W1841962286,W2473283431,W1841962286,W2473283431->W1841962286,W2473283431->W1841962286,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W2473283431,https://openalex.org/W2180742472,W2473283431,W2180742472,False,https://openalex.org/W2473283431,https://openalex.org/W2180742472,W2473283431,W2180742472,W2473283431->W2180742472,W2473283431->W2180742472,high_confidence,Methodology,0.35,0.87,0.86,0.5109075000000001,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.5109075000000001,0.42575625000000006,0.5109075000000001,0.42575625000000006,0.42575625000000006
https://openalex.org/W2473283431,https://openalex.org/W2289113545,W2473283431,W2289113545,True,https://openalex.org/W2473283431,https://openalex.org/W2289113545,W2473283431,W2289113545,W2473283431->W2289113545,W2473283431->W2289113545,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,6,True,0.14285714285714285,24,3,0.029411764705882353,0,1.0,0.3,0.3,0.04285714285714285,0.04285714285714285,0.008823529411764706
https://openalex.org/W2790400697,https://openalex.org/W2168402580,W2790400697,W2168402580,False,https://openalex.org/W2790400697,https://openalex.org/W2168402580,W2790400697,W2168402580,W2790400697->W2168402580,W2790400697->W2168402580,high_confidence,Methodology,0.35,0.8999999999999999,0.82,0.54675,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.54675,0.24852272727272726,0.54675,0.24852272727272726,0.24852272727272726
https://openalex.org/W2790400697,https://openalex.org/W2289113545,W2790400697,W2289113545,False,https://openalex.org/W2790400697,https://openalex.org/W2289113545,W2790400697,W2289113545,W2790400697->W2289113545,W2790400697->W2289113545,high_confidence,Methodology,0.35,0.8999999999999999,0.82,0.54675,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.54675,0.39053571428571426,0.54675,0.39053571428571426,0.39053571428571426
https://openalex.org/W2790400697,https://openalex.org/W2293940046,W2790400697,W2293940046,False,https://openalex.org/W2790400697,https://openalex.org/W2293940046,W2790400697,W2293940046,W2790400697->W2293940046,W2790400697->W2293940046,high_confidence,Methodology,0.35,0.8999999999999999,0.82,0.54675,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,3,0.625,0.54675,0.34171874999999996,0.54675,0.34171874999999996,0.34171874999999996
https://openalex.org/W2790400697,https://openalex.org/W2473283431,W2790400697,W2473283431,False,https://openalex.org/W2790400697,https://openalex.org/W2473283431,W2790400697,W2473283431,W2790400697->W2473283431,W2790400697->W2473283431,high_confidence,Result,0.35,0.89,0.86,0.5346675000000001,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.5346675000000001,0.3819053571428572,0.5346675000000001,0.3819053571428572,0.3819053571428572
https://openalex.org/W2790400697,https://openalex.org/W2533772775,W2790400697,W2533772775,False,https://openalex.org/W2790400697,https://openalex.org/W2533772775,W2790400697,W2533772775,W2790400697->W2533772775,W2790400697->W2533772775,high_confidence,Other,0.0,0.45,0.82,0.02025,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.02025,0.014464285714285714,0.02025,0.014464285714285714,0.014464285714285714
https://openalex.org/W2790400697,https://openalex.org/W2734426755,W2790400697,W2734426755,False,https://openalex.org/W2790400697,https://openalex.org/W2734426755,W2790400697,W2734426755,W2790400697->W2734426755,W2790400697->W2734426755,high_confidence,Methodology,0.35,0.8999999999999999,0.82,0.54675,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.54675,0.455625,0.54675,0.455625,0.455625
https://openalex.org/W4226305897,https://openalex.org/W2533772775,W4226305897,W2533772775,False,https://openalex.org/W4226305897,https://openalex.org/W2533772775,W4226305897,W2533772775,W4226305897->W2533772775,W4226305897->W2533772775,grouped,Discussion,0.2,0.5900000000000001,0.7200000000000001,0.146202,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,5,0.5,0.146202,0.073101,0.146202,0.073101,0.073101
https://openalex.org/W3008256197,https://openalex.org/W2974598553,W3008256197,W2974598553,True,https://openalex.org/W3008256197,https://openalex.org/W2974598553,W3008256197,W2974598553,W3008256197->W2974598553,W3008256197->W2974598553,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,2,0.3333333333333333,1,0.8333333333333334,0.3,0.25,0.3,0.25,0.08333333333333333
https://openalex.org/W2010653253,https://openalex.org/W2097281067,W2010653253,W2097281067,True,https://openalex.org/W2010653253,https://openalex.org/W2097281067,W2010653253,W2097281067,W2010653253->W2097281067,W2010653253->W2097281067,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,4,True,0.2,12,1,0.05555555555555555,1,0.8333333333333334,0.3,0.25,0.06,0.05,0.013888888888888888
https://openalex.org/W3021125948,https://openalex.org/W2010653253,W3021125948,W2010653253,False,https://openalex.org/W3021125948,https://openalex.org/W2010653253,W3021125948,W2010653253,W3021125948->W2010653253,W3021125948->W2010653253,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,7,0.4166666666666667,0.3,0.125,0.3,0.125,0.125
https://openalex.org/W4226305897,https://openalex.org/W2018362551,W4226305897,W2018362551,False,https://openalex.org/W4226305897,https://openalex.org/W2018362551,W4226305897,W2018362551,W4226305897->W2018362551,W4226305897->W2018362551,range,Discussion,0.0,0.5900000000000001,0.67,0.121835,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.121835,0.05537954545454545,0.121835,0.05537954545454545,0.05537954545454545
https://openalex.org/W2942073230,https://openalex.org/W2289113545,W2942073230,W2289113545,False,https://openalex.org/W2942073230,https://openalex.org/W2289113545,W2942073230,W2289113545,W2942073230->W2289113545,W2942073230->W2289113545,high_confidence,Methodology,0.0,0.82,0.82,0.3361999999999999,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,3,0.625,0.3361999999999999,0.21012499999999992,0.3361999999999999,0.21012499999999992,0.21012499999999992
https://openalex.org/W2942073230,https://openalex.org/W2293940046,W2942073230,W2293940046,False,https://openalex.org/W2942073230,https://openalex.org/W2293940046,W2942073230,W2293940046,W2942073230->W2293940046,W2942073230->W2293940046,high_confidence,Methodology,0.35,0.82,0.82,0.4538699999999999,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.4538699999999999,0.25214999999999993,0.4538699999999999,0.25214999999999993,0.25214999999999993
https://openalex.org/W2942073230,https://openalex.org/W2533772775,W2942073230,W2533772775,False,https://openalex.org/W2942073230,https://openalex.org/W2533772775,W2942073230,W2533772775,W2942073230->W2533772775,W2942073230->W2533772775,high_confidence,Methodology,0.35,0.82,0.82,0.4538699999999999,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,3,0.625,0.4538699999999999,0.2836687499999999,0.4538699999999999,0.2836687499999999,0.2836687499999999
https://openalex.org/W2942073230,https://openalex.org/W2743929098,W2942073230,W2743929098,False,https://openalex.org/W2942073230,https://openalex.org/W2743929098,W2942073230,W2743929098,W2942073230->W2743929098,W2942073230->W2743929098,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.3,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427
https://openalex.org/W2942073230,https://openalex.org/W2765365501,W2942073230,W2765365501,False,https://openalex.org/W2942073230,https://openalex.org/W2765365501,W2942073230,W2765365501,W2942073230->W2765365501,W2942073230->W2765365501,grouped,Other,0.2,0.5000000000000001,0.7200000000000001,0.03,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.03,0.02142857142857143,0.03,0.02142857142857143,0.02142857142857143
https://openalex.org/W2921968831,https://openalex.org/W2759182208,W2921968831,W2759182208,False,https://openalex.org/W2921968831,https://openalex.org/W2759182208,W2921968831,W2759182208,W2921968831->W2759182208,W2921968831->W2759182208,high_confidence,Methodology,0.35,0.95,0.86,0.6091875,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.6091875,0.4351339285714286,0.6091875,0.4351339285714286,0.4351339285714286
https://openalex.org/W2921968831,https://openalex.org/W2533772775,W2921968831,W2533772775,False,https://openalex.org/W2921968831,https://openalex.org/W2533772775,W2921968831,W2533772775,W2921968831->W2533772775,W2921968831->W2533772775,high_confidence,Other,0.35,0.53,0.82,0.0379215,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,3,0.625,0.0379215,0.023700937499999998,0.0379215,0.023700937499999998,0.023700937499999998
https://openalex.org/W2954543879,https://openalex.org/W2180742472,W2954543879,W2180742472,False,https://openalex.org/W2954543879,https://openalex.org/W2180742472,W2954543879,W2180742472,W2954543879->W2180742472,W2954543879->W2180742472,ambiguous,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.3,0.16666666666666666,0.3,0.16666666666666666,0.16666666666666666
https://openalex.org/W2921968831,https://openalex.org/W1841962286,W2921968831,W1841962286,False,https://openalex.org/W2921968831,https://openalex.org/W1841962286,W2921968831,W1841962286,W2921968831->W1841962286,W2921968831->W1841962286,high_confidence,Methodology,0.35,0.82,0.82,0.4538699999999999,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.4538699999999999,0.2063045454545454,0.4538699999999999,0.2063045454545454,0.2063045454545454
https://openalex.org/W3096125752,https://openalex.org/W2974598553,W3096125752,W2974598553,True,https://openalex.org/W3096125752,https://openalex.org/W2974598553,W3096125752,W2974598553,W3096125752->W2974598553,W3096125752->W2974598553,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,1,0.5,1,0.8333333333333334,0.3,0.25,0.3,0.25,0.125
https://openalex.org/W2310916783,https://openalex.org/W2168402580,W2310916783,W2168402580,False,https://openalex.org/W2310916783,https://openalex.org/W2168402580,W2310916783,W2168402580,W2310916783->W2168402580,W2310916783->W2168402580,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,5,0.5,0.3,0.15,0.3,0.15,0.15
https://openalex.org/W3127298136,https://openalex.org/W3123243120,W3127298136,W3123243120,True,https://openalex.org/W3127298136,https://openalex.org/W3123243120,W3127298136,W3123243120,W3127298136->W3123243120,W3127298136->W3123243120,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,1,0.5,2,0.7142857142857143,0.3,0.21428571428571427,0.3,0.21428571428571427,0.10714285714285714
https://openalex.org/W3127298136,https://openalex.org/W3124517880,W3127298136,W3124517880,False,https://openalex.org/W3127298136,https://openalex.org/W3124517880,W3127298136,W3124517880,W3127298136->W3124517880,W3127298136->W3124517880,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,12,0.29411764705882354,0.3,0.08823529411764706,0.3,0.08823529411764706,0.08823529411764706
https://openalex.org/W2743929098,https://openalex.org/W2293940046,W2743929098,W2293940046,False,https://openalex.org/W2743929098,https://openalex.org/W2293940046,W2743929098,W2293940046,W2743929098->W2293940046,W2743929098->W2293940046,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.3,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427
https://openalex.org/W2920282816,https://openalex.org/W2612128091,W2920282816,W2612128091,False,https://openalex.org/W2920282816,https://openalex.org/W2612128091,W2920282816,W2612128091,W2920282816->W2612128091,W2920282816->W2612128091,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.3,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427
https://openalex.org/W2906578628,https://openalex.org/W2473283431,W2906578628,W2473283431,False,https://openalex.org/W2906578628,https://openalex.org/W2473283431,W2906578628,W2473283431,W2906578628->W2473283431,W2906578628->W2473283431,high_confidence,Methodology,0.35,0.95,0.86,0.6091875,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.6091875,0.4351339285714286,0.6091875,0.4351339285714286,0.4351339285714286
https://openalex.org/W2921968831,https://openalex.org/W2790400697,W2921968831,W2790400697,False,https://openalex.org/W2921968831,https://openalex.org/W2790400697,W2921968831,W2790400697,W2921968831->W2790400697,W2921968831->W2790400697,high_confidence,Other,0.0,0.5,0.86,0.025,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.025,0.020833333333333336,0.025,0.020833333333333336,0.020833333333333336
https://openalex.org/W4322604225,https://openalex.org/W2910976764,W4322604225,W2910976764,False,https://openalex.org/W4322604225,https://openalex.org/W2910976764,W4322604225,W2910976764,W4322604225->W2910976764,W4322604225->W2910976764,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W4319769514,https://openalex.org/W2293940046,W4319769514,W2293940046,False,https://openalex.org/W4319769514,https://openalex.org/W2293940046,W4319769514,W2293940046,W4319769514->W2293940046,W4319769514->W2293940046,high_confidence,Methodology,0.35,0.8999999999999999,0.82,0.54675,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,8,0.38461538461538464,0.54675,0.21028846153846154,0.54675,0.21028846153846154,0.21028846153846154
https://openalex.org/W2920282816,https://openalex.org/W2920282816,W2920282816,W2920282816,True,https://openalex.org/W2920282816,https://openalex.org/W2920282816,W2920282816,W2920282816,W2920282816->W2920282816,W2920282816->W2920282816,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,3,True,0.25,3,1,0.125,0,1.0,0.3,0.3,0.075,0.075,0.0375
https://openalex.org/W2097281067,https://openalex.org/W2097281067,W2097281067,W2097281067,True,https://openalex.org/W2097281067,https://openalex.org/W2097281067,W2097281067,W2097281067,W2097281067->W2097281067,W2097281067->W2097281067,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,5,True,0.16666666666666666,15,2,0.043478260869565216,0,1.0,0.3,0.3,0.049999999999999996,0.049999999999999996,0.013043478260869565
https://openalex.org/W2993467838,https://openalex.org/W2790400697,W2993467838,W2790400697,False,https://openalex.org/W2993467838,https://openalex.org/W2790400697,W2993467838,W2790400697,W2993467838->W2790400697,W2993467838->W2790400697,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,1,0.8333333333333334,0.3,0.25,0.3,0.25,0.25
https://openalex.org/W4281293246,https://openalex.org/W2018362551,W4281293246,W2018362551,False,https://openalex.org/W4281293246,https://openalex.org/W2018362551,W4281293246,W2018362551,W4281293246->W2018362551,W4281293246->W2018362551,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,7,0.4166666666666667,0.3,0.125,0.3,0.125,0.125
https://openalex.org/W2920282816,https://openalex.org/W2168402580,W2920282816,W2168402580,False,https://openalex.org/W2920282816,https://openalex.org/W2168402580,W2920282816,W2168402580,W2920282816->W2168402580,W2920282816->W2168402580,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,7,0.4166666666666667,0.3,0.125,0.3,0.125,0.125
https://openalex.org/W4281293246,https://openalex.org/W2920282816,W4281293246,W2920282816,False,https://openalex.org/W4281293246,https://openalex.org/W2920282816,W4281293246,W2920282816,W4281293246->W2920282816,W4281293246->W2920282816,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W2950902070,https://openalex.org/W2010653253,W2950902070,W2010653253,True,https://openalex.org/W2950902070,https://openalex.org/W2010653253,W2950902070,W2010653253,W2950902070->W2010653253,W2950902070->W2010653253,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,4,True,0.2,8,1,0.07142857142857142,0,1.0,0.3,0.3,0.06,0.06,0.021428571428571425
https://openalex.org/W2950902070,https://openalex.org/W2097281067,W2950902070,W2097281067,True,https://openalex.org/W2950902070,https://openalex.org/W2097281067,W2950902070,W2097281067,W2950902070->W2097281067,W2950902070->W2097281067,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,4,True,0.2,12,1,0.05555555555555555,0,1.0,0.3,0.3,0.06,0.06,0.016666666666666666
https://openalex.org/W4289544372,https://openalex.org/W2018362551,W4289544372,W2018362551,False,https://openalex.org/W4289544372,https://openalex.org/W2018362551,W4289544372,W2018362551,W4289544372->W2018362551,W4289544372->W2018362551,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,7,0.4166666666666667,0.3,0.125,0.3,0.125,0.125
https://openalex.org/W4289544372,https://openalex.org/W2974598553,W4289544372,W2974598553,False,https://openalex.org/W4289544372,https://openalex.org/W2974598553,W4289544372,W2974598553,W4289544372->W2974598553,W4289544372->W2974598553,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W4289544372,https://openalex.org/W3123243120,W4289544372,W3123243120,False,https://openalex.org/W4289544372,https://openalex.org/W3123243120,W4289544372,W3123243120,W4289544372->W3123243120,W4289544372->W3123243120,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,3,0.625,0.3,0.1875,0.3,0.1875,0.1875
https://openalex.org/W3021370403,https://openalex.org/W2790400697,W3021370403,W2790400697,False,https://openalex.org/W3021370403,https://openalex.org/W2790400697,W3021370403,W2790400697,W3021370403->W2790400697,W3021370403->W2790400697,high_confidence,Result,0.35,0.81,0.86,0.4428675000000001,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,0,1.0,2,0.7142857142857143,0.4428675000000001,0.3163339285714286,0.4428675000000001,0.3163339285714286,0.3163339285714286
https://openalex.org/W4284704402,https://openalex.org/W3215634159,W4284704402,W3215634159,True,https://openalex.org/W4284704402,https://openalex.org/W3215634159,W4284704402,W3215634159,W4284704402->W3215634159,W4284704402->W3215634159,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,3,True,0.25,30,1,0.02857142857142857,1,0.8333333333333334,0.3,0.25,0.075,0.0625,0.007142857142857143
https://openalex.org/W4319769514,https://openalex.org/W3084177365,W4319769514,W3084177365,False,https://openalex.org/W4319769514,https://openalex.org/W3084177365,W4319769514,W3084177365,W4319769514->W3084177365,W4319769514->W3084177365,high_confidence,Result,0.35,0.76,0.82,0.38988,offline_rule_based_fallback,True,target_aligned_llm,0,False,1.0,0,1,0.5,3,0.625,0.38988,0.243675,0.38988,0.243675,0.1218375
https://openalex.org/W4390728454,https://openalex.org/W2790400697,W4390728454,W2790400697,False,https://openalex.org/W4390728454,https://openalex.org/W2790400697,W4390728454,W2790400697,W4390728454->W2790400697,W4390728454->W2790400697,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,6,0.45454545454545453,0.3,0.13636363636363635,0.3,0.13636363636363635,0.13636363636363635
https://openalex.org/W2954543879,https://openalex.org/W2045522464,W2954543879,W2045522464,False,https://openalex.org/W2954543879,https://openalex.org/W2045522464,W2954543879,W2045522464,W2954543879->W2045522464,W2954543879->W2045522464,failed,Other,0.0,0.0,,0.3,default_unscored,False,default_unscored,0,False,1.0,0,0,1.0,4,0.5555555555555556,0.3,0.16666666666666666,0.3,0.16666666666666666,0.16666666666666666
